,longitude,latitude,housing_median_age,population,households,median_income,median_house_value,ocean_proximity,avg_rooms_per_household,avg_bedrooms_per_household
16246,-121.27,37.98,43.0,1322.0,528.0,2.5714,70000.0,INLAND,4.9393939393939394,0.9772727272727273
16247,-121.27,37.98,43.0,492.0,172.0,2.6812,72800.0,INLAND,5.843023255813954,1.1627906976744187
16248,-121.28,37.98,52.0,414.0,171.0,2.1429,69900.0,INLAND,5.502923976608187,1.0760233918128654
16249,-121.29,37.99,45.0,498.0,195.0,1.6944,75200.0,INLAND,4.948717948717949,1.0153846153846153
16250,-121.27,37.97,39.0,550.0,224.0,1.1141,54400.0,INLAND,4.566964285714286,1.0848214285714286
16251,-121.26,37.96,43.0,367.0,152.0,2.5,63600.0,INLAND,3.4671052631578947,0.875
16252,-121.27,37.96,43.0,749.0,208.0,1.962,52700.0,INLAND,4.5576923076923075,1.0625
16253,-121.27,37.96,52.0,310.0,93.0,2.5625,54200.0,INLAND,6.268817204301075,1.2258064516129032
16254,-121.26,37.98,41.0,885.0,413.0,0.9782,54200.0,INLAND,3.953995157384988,1.0484261501210654
16255,-121.25,37.98,39.0,1056.0,414.0,1.5329,48300.0,INLAND,4.263285024154589,1.0
16256,-121.26,37.97,31.0,891.0,292.0,2.5536,50500.0,INLAND,4.071917808219178,1.0102739726027397
16257,-121.25,37.97,34.0,846.0,293.0,1.7895,63100.0,INLAND,4.395904436860068,1.174061433447099
16258,-121.26,37.96,43.0,690.0,181.0,2.3056,62300.0,INLAND,5.193370165745856,1.149171270718232
16259,-121.26,37.97,41.0,1143.0,444.0,3.0352,69800.0,INLAND,5.400900900900901,1.009009009009009
16260,-121.25,37.97,41.0,716.0,206.0,2.0375,75000.0,INLAND,4.150485436893204,0.9174757281553398
16261,-121.26,37.96,35.0,892.0,304.0,1.7898,63500.0,INLAND,4.970394736842105,1.0394736842105263
16262,-121.25,37.95,40.0,1208.0,373.0,2.0817,55300.0,INLAND,4.565683646112601,0.9705093833780161
16263,-121.26,37.95,44.0,677.0,183.0,1.725,59300.0,INLAND,4.475409836065574,1.005464480874317
16264,-121.26,37.95,39.0,1368.0,390.0,2.1583,62000.0,INLAND,4.720512820512821,1.0974358974358975
16265,-121.27,37.96,41.0,382.0,79.0,1.275,54000.0,INLAND,5.8354430379746836,1.2784810126582278
16266,-121.26,37.96,40.0,335.0,102.0,2.5234,62800.0,INLAND,5.245098039215686,1.0294117647058822
16267,-121.25,37.96,26.0,1730.0,472.0,2.4866,68300.0,INLAND,4.671610169491525,1.0127118644067796
16268,-121.24,37.96,29.0,788.0,222.0,1.9187,57700.0,INLAND,3.936936936936937,0.9774774774774775
16269,-121.25,37.95,46.0,1384.0,401.0,1.9402,62200.0,INLAND,4.9900249376558605,1.0673316708229426
16270,-121.24,37.95,36.0,169.0,62.0,3.7734,63800.0,INLAND,5.82258064516129,1.0161290322580645
16271,-121.25,37.94,30.0,967.0,278.0,1.7798,65900.0,INLAND,5.428057553956834,1.1079136690647482
16272,-121.24,37.94,5.0,1857.0,435.0,2.8705,113600.0,INLAND,5.13103448275862,1.1218390804597702
16273,-121.24,37.93,21.0,960.0,245.0,2.0893,65000.0,INLAND,4.836734693877551,0.9673469387755103
16274,-121.25,37.94,28.0,782.0,218.0,2.3269,55900.0,INLAND,4.422018348623853,1.0642201834862386
16275,-121.25,37.93,31.0,1734.0,400.0,2.0833,48300.0,INLAND,4.1825,0.955
16276,-121.26,37.93,33.0,2248.0,588.0,1.4583,53000.0,INLAND,3.586734693877551,0.9030612244897959
16277,-121.26,37.94,43.0,1409.0,365.0,1.7574,51700.0,INLAND,4.410958904109589,1.1287671232876713
16278,-121.27,37.93,24.0,1413.0,283.0,2.125,61200.0,INLAND,5.127208480565371,1.1307420494699647
16279,-121.28,37.94,35.0,2188.0,611.0,1.9375,56700.0,INLAND,4.386252045826514,1.0376432078559739
16280,-121.28,37.92,36.0,451.0,124.0,2.1705,60300.0,INLAND,4.024193548387097,0.9274193548387096
16281,-121.28,37.94,40.0,2268.0,635.0,1.8814,57700.0,INLAND,4.418897637795276,1.078740157480315
16282,-121.29,37.93,37.0,1854.0,514.0,2.551,59100.0,INLAND,4.840466926070039,1.1245136186770428
16283,-121.29,37.93,24.0,1294.0,342.0,2.7829,61800.0,INLAND,4.204678362573099,1.0263157894736843
16284,-121.28,37.93,23.0,1223.0,343.0,2.1591,67800.0,INLAND,4.346938775510204,1.0087463556851313
16285,-121.28,37.92,30.0,851.0,195.0,2.4412,61600.0,INLAND,5.441025641025641,1.1794871794871795
16286,-121.29,37.92,12.0,1175.0,278.0,3.1053,73100.0,INLAND,3.9424460431654675,0.8633093525179856
16287,-121.28,37.91,31.0,576.0,155.0,1.69,65900.0,INLAND,5.290322580645161,1.1548387096774193
16288,-121.31,37.93,21.0,1140.0,304.0,2.4667,81400.0,INLAND,5.118421052631579,1.0328947368421053
16289,-121.3,37.92,28.0,3201.0,720.0,1.7694,73900.0,INLAND,4.594444444444444,1.0638888888888889
16290,-121.24,37.98,33.0,236.0,103.0,1.1964,80400.0,INLAND,4.368932038834951,1.1941747572815533
16291,-121.24,37.97,47.0,517.0,188.0,2.1991,67200.0,INLAND,4.712765957446808,1.0425531914893618
16292,-121.24,37.96,37.0,951.0,267.0,2.875,57700.0,INLAND,4.400749063670412,0.9737827715355806
16293,-121.23,37.96,37.0,1591.0,549.0,1.6563,57200.0,INLAND,4.2823315118397085,1.0273224043715847
16294,-121.23,37.96,44.0,1277.0,435.0,1.5539,59200.0,INLAND,5.066666666666666,1.0873563218390805
16295,-121.23,37.95,36.0,514.0,152.0,2.625,89200.0,INLAND,5.3355263157894735,1.105263157894737
16296,-121.22,37.97,37.0,1121.0,337.0,2.401,58400.0,INLAND,4.492581602373887,1.0
16297,-121.22,37.96,30.0,1177.0,347.0,1.9875,56400.0,INLAND,5.005763688760807,1.0979827089337175
16298,-121.22,37.96,31.0,1163.0,336.0,2.625,72100.0,INLAND,4.416666666666667,0.9345238095238095
16299,-121.25,37.92,19.0,1742.0,426.0,2.4097,66000.0,INLAND,4.950704225352113,1.0023474178403755
16300,-121.23,37.92,28.0,315.0,99.0,1.8958,85700.0,INLAND,5.959595959595959,1.303030303030303
16301,-121.36,38.0,17.0,1562.0,743.0,5.3224,225800.0,INLAND,6.103633916554509,1.0255720053835802
16302,-121.35,38.0,22.0,1539.0,699.0,3.675,152400.0,INLAND,5.098712446351931,1.044349070100143
16303,-121.35,38.0,6.0,732.0,350.0,3.4231,123800.0,INLAND,4.711428571428572,1.0542857142857143
16304,-121.37,38.01,15.0,1016.0,314.0,10.0088,242000.0,INLAND,7.738853503184713,1.0031847133757963
16305,-121.35,38.01,15.0,1520.0,601.0,3.5982,94400.0,INLAND,4.462562396006655,0.9966722129783694
16306,-121.36,38.01,16.0,451.0,198.0,4.0221,173300.0,INLAND,4.6767676767676765,1.1616161616161615
16307,-121.36,38.01,16.0,1192.0,579.0,2.3339,87100.0,INLAND,3.761658031088083,1.151986183074266
16308,-121.36,38.01,16.0,507.0,182.0,4.5278,166900.0,INLAND,5.934065934065934,0.9120879120879121
16309,-121.34,38.01,17.0,1114.0,446.0,3.2872,175000.0,INLAND,4.558295964125561,1.0134529147982063
16310,-121.33,38.01,27.0,630.0,255.0,5.318,155100.0,INLAND,6.32156862745098,0.9176470588235294
16311,-121.34,38.0,32.0,1642.0,647.0,4.0444,129200.0,INLAND,5.9922720247295205,1.061823802163833
16312,-121.33,38.0,32.0,2177.0,884.0,3.2889,98900.0,INLAND,5.0610859728506785,1.0509049773755657
16313,-121.33,38.01,36.0,531.0,203.0,5.9191,151900.0,INLAND,6.812807881773399,1.019704433497537
16314,-121.32,38.01,20.0,919.0,359.0,2.6765,96400.0,INLAND,5.3008356545961,1.1002785515320335
16315,-121.32,38.01,36.0,171.0,79.0,2.7045,102800.0,INLAND,4.949367088607595,0.9367088607594937
16316,-121.32,38.0,21.0,1114.0,472.0,2.0091,101500.0,INLAND,3.8029661016949152,1.021186440677966
16317,-121.32,38.0,22.0,781.0,483.0,2.213,87500.0,INLAND,4.358178053830228,1.0786749482401656
16318,-121.33,38.0,14.0,1679.0,750.0,3.1369,119600.0,INLAND,4.974666666666667,1.0293333333333334
16319,-121.33,37.99,15.0,1837.0,976.0,2.5,175900.0,INLAND,4.581967213114754,1.1055327868852458
16320,-121.34,37.99,11.0,2195.0,780.0,3.9615,194600.0,INLAND,5.7525641025641026,1.1128205128205129
16321,-121.34,37.99,14.0,1178.0,525.0,6.556,234700.0,INLAND,5.925714285714286,0.9485714285714286
16322,-121.31,37.99,15.0,3061.0,861.0,1.3729,110300.0,INLAND,3.6039488966318234,1.1207897793263646
16323,-121.32,37.98,20.0,1916.0,536.0,1.3531,94600.0,INLAND,2.968283582089552,1.0988805970149254
16324,-121.33,37.98,9.0,1129.0,386.0,5.143,176500.0,INLAND,6.139896373056994,1.0984455958549222
16325,-121.33,37.98,10.0,643.0,347.0,2.7031,150000.0,INLAND,4.507204610951009,1.144092219020173
16326,-121.36,37.99,8.0,684.0,350.0,4.2589,134900.0,INLAND,5.145714285714286,1.0857142857142856
16327,-121.34,37.98,8.0,1158.0,393.0,5.3002,191700.0,INLAND,6.687022900763359,1.089058524173028
16328,-121.33,38.02,33.0,1109.0,452.0,4.3008,136400.0,INLAND,6.314159292035399,1.081858407079646
16329,-121.34,38.02,30.0,2038.0,709.0,5.1202,133800.0,INLAND,6.170662905500706,0.9717912552891397
16330,-121.33,38.02,31.0,608.0,254.0,3.1827,162100.0,INLAND,5.771653543307087,
16331,-121.33,38.02,37.0,915.0,335.0,4.3008,119800.0,INLAND,5.862686567164179,0.9402985074626866
16332,-121.34,38.03,20.0,2071.0,714.0,4.4063,130800.0,INLAND,5.900560224089636,1.0518207282913166
16333,-121.33,38.03,19.0,906.0,288.0,4.918,130600.0,INLAND,5.930555555555555,1.0104166666666667
16334,-121.36,38.04,4.0,1234.0,377.0,5.5427,162100.0,INLAND,6.570291777188329,0.9522546419098143
16335,-121.35,38.04,5.0,2206.0,621.0,5.5842,159100.0,INLAND,6.92914653784219,0.9871175523349437
16336,-121.35,38.04,12.0,3771.0,961.0,3.7206,146000.0,INLAND,6.469302809573361,1.060353798126951
16337,-121.36,38.04,9.0,1290.0,351.0,5.0285,148200.0,INLAND,6.1737891737891735,1.0541310541310542
16338,-121.34,38.05,16.0,267.0,90.0,5.6147,244700.0,INLAND,7.411111111111111,1.0222222222222221
16339,-121.34,38.04,16.0,2279.0,576.0,3.6083,146400.0,INLAND,5.720486111111111,0.9809027777777778
16340,-121.33,38.04,15.0,965.0,260.0,4.6477,142700.0,INLAND,7.434615384615385,1.0769230769230769
16341,-121.33,38.03,10.0,635.0,146.0,2.2961,126700.0,INLAND,4.308219178082192,0.958904109589041
16342,-121.32,38.03,16.0,1862.0,625.0,4.875,143100.0,INLAND,6.472,0.9968
16343,-121.33,38.04,15.0,1325.0,423.0,4.5179,145600.0,INLAND,6.862884160756501,1.0401891252955082
16344,-121.33,38.04,10.0,657.0,209.0,5.1878,153900.0,INLAND,6.7990430622009566,0.9760765550239234
16345,-121.35,38.03,8.0,895.0,242.0,5.7201,155700.0,INLAND,7.867768595041323,1.0537190082644627
16346,-121.34,38.03,12.0,1200.0,380.0,4.9861,133500.0,INLAND,7.123684210526315,1.1394736842105264
16347,-121.35,38.02,16.0,1301.0,259.0,2.8403,132300.0,INLAND,6.428571428571429,1.2007722007722008
16348,-121.35,38.03,16.0,1596.0,528.0,4.1739,131300.0,INLAND,5.981060606060606,0.9753787878787878
16349,-121.36,38.03,14.0,1378.0,481.0,3.7375,138800.0,INLAND,4.898128898128898,0.9106029106029107
16350,-121.35,38.02,15.0,2183.0,643.0,3.428,140700.0,INLAND,5.572317262830482,1.0015552099533438
16351,-121.36,38.02,5.0,1010.0,474.0,4.1719,206100.0,INLAND,4.7025316455696204,1.1455696202531647
16352,-121.36,38.03,7.0,1518.0,741.0,3.5684,78700.0,INLAND,4.670715249662618,1.1592442645074224
16353,-121.32,38.04,30.0,167.0,45.0,4.5,92800.0,INLAND,5.533333333333333,0.9777777777777777
16354,-121.31,38.03,24.0,1743.0,549.0,3.7413,105300.0,INLAND,5.555555555555555,1.034608378870674
16355,-121.32,38.03,25.0,1947.0,524.0,2.5742,98400.0,INLAND,4.721374045801527,0.9790076335877863
16356,-121.32,38.02,26.0,1544.0,499.0,3.5379,99100.0,INLAND,5.713426853707415,1.0681362725450902
16357,-121.31,38.03,18.0,3036.0,997.0,2.5212,110000.0,INLAND,4.907723169508525,1.0110330992978938
16358,-121.29,38.0,12.0,3440.0,942.0,1.9698,112300.0,INLAND,4.286624203821656,1.1401273885350318
16359,-121.31,37.99,23.0,1650.0,680.0,1.886,105300.0,INLAND,4.610294117647059,1.0397058823529413
16360,-121.3,38.0,23.0,3785.0,1019.0,1.7774,100000.0,INLAND,3.6368989205103044,1.085377821393523
16361,-121.3,38.01,29.0,1215.0,435.0,3.2788,100000.0,INLAND,5.2620689655172415,1.032183908045977
16362,-121.3,38.0,27.0,1338.0,544.0,2.6495,116200.0,INLAND,5.363970588235294,1.0661764705882353
16363,-121.31,38.0,35.0,977.0,358.0,4.3958,108400.0,INLAND,5.85754189944134,0.9804469273743017
16364,-121.31,38.0,19.0,306.0,154.0,3.9792,131900.0,INLAND,5.896103896103896,1.025974025974026
16365,-121.31,38.02,24.0,2734.0,879.0,2.7981,92100.0,INLAND,4.729237770193402,1.081911262798635
16366,-121.3,38.01,30.0,1547.0,501.0,3.994,95500.0,INLAND,5.083832335329341,0.9680638722554891
16367,-121.32,38.02,23.0,1890.0,668.0,3.0729,104800.0,INLAND,4.866766467065868,1.031437125748503
16368,-121.31,38.01,22.0,1304.0,511.0,2.8348,101600.0,INLAND,4.111545988258317,1.00587084148728
16369,-121.31,38.01,22.0,1367.0,645.0,1.4274,90500.0,INLAND,3.992248062015504,1.054263565891473
16370,-121.3,38.04,8.0,1713.0,444.0,4.0156,117600.0,INLAND,6.009009009009009,1.0067567567567568
16371,-121.3,38.03,13.0,712.0,197.0,3.1471,102800.0,INLAND,5.147208121827411,1.015228426395939
16372,-121.3,38.03,10.0,782.0,222.0,4.0227,107700.0,INLAND,6.346846846846847,1.117117117117117
16373,-121.29,38.04,16.0,1860.0,459.0,3.1779,97300.0,INLAND,4.636165577342048,0.9607843137254902
16374,-121.29,38.03,16.0,1629.0,818.0,2.2672,91100.0,INLAND,5.32518337408313,1.0770171149144254
16375,-121.28,38.03,11.0,2769.0,715.0,3.0907,94100.0,INLAND,5.013986013986014,1.0195804195804197
16376,-121.29,38.03,7.0,1615.0,406.0,2.5842,111300.0,INLAND,4.977832512315271,1.0862068965517242
16377,-121.28,38.03,11.0,684.0,166.0,3.9265,107400.0,INLAND,4.975903614457831,0.9036144578313253
16378,-121.29,38.02,12.0,1849.0,396.0,2.5437,99000.0,INLAND,5.065656565656566,1.0757575757575757
16379,-121.3,38.02,16.0,3343.0,643.0,2.5473,106300.0,INLAND,4.2255054432348365,0.9657853810264385
16380,-121.3,38.03,11.0,1404.0,525.0,2.505,95000.0,INLAND,5.459047619047619,1.2457142857142858
16381,-121.3,38.02,4.0,491.0,348.0,2.8523,87500.0,INLAND,4.353448275862069,1.103448275862069
16382,-121.29,38.0,4.0,1784.0,309.0,2.375,124500.0,INLAND,4.504854368932039,1.0420711974110033
16383,-121.29,38.01,2.0,3327.0,957.0,4.4871,137900.0,INLAND,6.6907001044932075,1.1661442006269593
16384,-121.28,38.02,8.0,1258.0,389.0,3.175,95900.0,INLAND,4.802056555269923,1.0077120822622108
16385,-121.29,38.01,10.0,50.0,20.0,3.75,120800.0,INLAND,3.45,0.8
16386,-121.27,38.05,26.0,164.0,65.0,3.4107,82800.0,INLAND,5.815384615384615,1.1538461538461537
16387,-121.27,38.02,32.0,138.0,52.0,2.9821,155000.0,INLAND,6.576923076923077,1.1153846153846154
16388,-121.3,38.05,52.0,62.0,25.0,1.15,112500.0,INLAND,4.88,1.04
16389,-121.25,38.05,25.0,1035.0,361.0,3.5735,106800.0,INLAND,5.448753462603878,1.002770083102493
16390,-121.25,38.04,26.0,1257.0,465.0,4.9861,201800.0,INLAND,6.623655913978495,1.0172043010752687
16391,-121.25,38.01,16.0,1053.0,557.0,2.6994,112500.0,INLAND,4.303411131059246,0.8994614003590664
16392,-121.23,38.04,32.0,677.0,243.0,6.1805,247900.0,INLAND,7.526748971193416,1.0781893004115226
16393,-121.22,38.04,42.0,116.0,49.0,5.5376,212500.0,INLAND,7.0,1.0204081632653061
16394,-121.25,38.03,29.0,859.0,315.0,6.6605,220700.0,INLAND,7.825396825396825,1.0380952380952382
16395,-121.22,38.0,35.0,783.0,285.0,2.8167,162100.0,INLAND,6.459649122807018,1.0526315789473684
16396,-121.24,38.01,22.0,790.0,300.0,2.4342,125000.0,INLAND,5.086666666666667,0.9966666666666667
16397,-121.25,38.0,21.0,182.0,57.0,2.8958,135000.0,INLAND,7.824561403508772,1.280701754385965
16398,-121.26,37.99,27.0,179.0,90.0,2.3333,87500.0,INLAND,4.766666666666667,1.1333333333333333
16399,-121.24,38.0,25.0,721.0,304.0,2.4688,126800.0,INLAND,4.838815789473684,0.9868421052631579
16400,-121.23,37.99,38.0,226.0,72.0,5.5693,153100.0,INLAND,7.263888888888889,1.1111111111111112
16401,-121.23,37.98,27.0,373.0,131.0,5.0362,181300.0,INLAND,6.480916030534351,1.0458015267175573
16402,-121.2,37.97,39.0,270.0,97.0,6.0582,157700.0,INLAND,4.536082474226804,0.8556701030927835
16403,-121.19,38.04,35.0,290.0,107.0,3.225,177100.0,INLAND,6.570093457943925,1.0934579439252337
16404,-121.16,38.03,28.0,201.0,51.0,1.4732,156300.0,INLAND,4.96078431372549,0.9803921568627451
16405,-121.2,38.02,44.0,287.0,83.0,3.3882,125000.0,INLAND,7.325301204819277,1.3012048192771084
16406,-121.18,37.99,31.0,1459.0,478.0,2.4674,130900.0,INLAND,5.125523012552302,1.1694560669456067
16407,-121.17,37.97,28.0,769.0,229.0,3.6389,130400.0,INLAND,6.0,1.0829694323144106
16408,-121.23,37.95,32.0,1342.0,411.0,2.7958,59000.0,INLAND,5.0632603406326036,1.1484184914841848
16409,-121.19,37.93,27.0,909.0,345.0,2.1513,99700.0,INLAND,4.698550724637681,1.0521739130434782
16410,-121.23,37.94,20.0,77.0,49.0,1.125,150000.0,INLAND,5.469387755102041,1.5918367346938775
16411,-121.22,37.93,21.0,206.0,73.0,4.75,121400.0,INLAND,4.602739726027397,0.9315068493150684
16412,-121.22,37.95,30.0,629.0,170.0,2.8676,76900.0,INLAND,6.205882352941177,1.2411764705882353
16413,-121.18,37.96,35.0,193.0,59.0,2.5625,146900.0,INLAND,6.966101694915254,1.2542372881355932
16414,-121.24,37.9,16.0,20.0,6.0,2.625,137500.0,INLAND,8.333333333333334,1.6666666666666667
16415,-121.26,37.88,42.0,256.0,93.0,3.1719,158300.0,INLAND,5.0,1.0
16416,-121.28,37.9,28.0,171.0,70.0,0.9614,55700.0,INLAND,5.3,1.0142857142857142
16417,-121.27,37.88,43.0,664.0,240.0,1.6458,83600.0,INLAND,4.033333333333333,1.0375
16418,-121.27,37.87,34.0,678.0,234.0,2.9531,104000.0,INLAND,4.316239316239316,0.8803418803418803
16419,-121.31,37.9,38.0,125.0,38.0,2.9,125000.0,INLAND,5.947368421052632,1.1578947368421053
16420,-121.29,37.89,26.0,1542.0,30.0,5.7485,162500.0,INLAND,5.366666666666666,0.9
16421,-121.29,37.87,29.0,308.0,115.0,2.6563,103100.0,INLAND,4.243478260869566,0.9391304347826087
16422,-121.23,37.87,49.0,59.0,26.0,3.65,162500.0,INLAND,3.769230769230769,0.9230769230769231
16423,-121.49,37.94,31.0,1848.0,293.0,2.2891,162500.0,INLAND,6.348122866894198,1.3447098976109215
16424,-121.38,37.88,44.0,1094.0,224.0,2.6842,156300.0,INLAND,5.169642857142857,1.0089285714285714
16425,-121.47,38.13,13.0,1768.0,626.0,2.2619,123500.0,INLAND,5.099041533546326,1.1421725239616614
16426,-121.42,38.22,35.0,868.0,283.0,2.0284,96300.0,INLAND,5.3250883392226145,1.1060070671378093
16427,-121.36,38.15,42.0,878.0,318.0,4.3553,185700.0,INLAND,6.449685534591195,1.050314465408805
16428,-121.32,38.16,14.0,1071.0,369.0,3.5,240800.0,INLAND,5.5528455284552845,1.0785907859078592
16429,-121.32,38.13,5.0,1327.0,467.0,5.5942,186900.0,INLAND,6.715203426124197,1.0728051391862956
16430,-121.35,38.09,32.0,923.0,284.0,5.5057,147200.0,INLAND,6.007042253521127,1.028169014084507
16431,-121.32,38.15,5.0,2725.0,902.0,3.9323,130100.0,INLAND,6.017738359201774,1.1019955654101996
16432,-121.23,38.12,22.0,134.0,57.0,3.95,178100.0,INLAND,6.894736842105263,1.0175438596491229
16433,-121.23,38.11,48.0,240.0,69.0,3.6312,202800.0,INLAND,8.130434782608695,1.173913043478261
16434,-121.23,38.09,23.0,236.0,83.0,6.4562,230000.0,INLAND,7.626506024096385,1.0963855421686748
16435,-121.26,38.09,35.0,525.0,201.0,2.0625,155000.0,INLAND,4.626865671641791,0.9253731343283582
16436,-121.3,38.09,31.0,154.0,55.0,2.0694,175000.0,INLAND,6.090909090909091,0.9636363636363636
16437,-121.29,38.07,21.0,533.0,213.0,3.1917,204500.0,INLAND,5.563380281690141,0.971830985915493
16438,-121.25,38.07,28.0,1167.0,391.0,3.0592,152800.0,INLAND,5.378516624040921,1.0792838874680306
16439,-121.29,38.14,27.0,303.0,133.0,3.875,127400.0,INLAND,6.285714285714286,0.9924812030075187
16440,-121.3,38.14,17.0,1867.0,709.0,3.2123,120700.0,INLAND,4.946403385049365,0.9816643159379408
16441,-121.29,38.14,34.0,1409.0,535.0,3.2338,101800.0,INLAND,5.177570093457944,1.016822429906542
16442,-121.29,38.14,34.0,674.0,282.0,2.515,110800.0,INLAND,5.319148936170213,1.1950354609929077
16443,-121.29,38.13,31.0,453.0,195.0,2.3917,113500.0,INLAND,5.1692307692307695,1.087179487179487
16444,-121.3,38.13,27.0,470.0,192.0,2.8942,116700.0,INLAND,5.229166666666667,1.0
16445,-121.3,38.13,23.0,1298.0,499.0,3.2303,131800.0,INLAND,5.739478957915832,1.0100200400801602
16446,-121.29,38.15,23.0,1886.0,628.0,4.8787,175300.0,INLAND,6.660828025477707,1.0079617834394905
16447,-121.28,38.14,37.0,1431.0,575.0,3.3987,99500.0,INLAND,5.700869565217391,1.0834782608695652
16448,-121.27,38.14,33.0,2659.0,894.0,2.2883,86900.0,INLAND,3.9787472035794185,1.0
16449,-121.27,38.14,40.0,576.0,229.0,2.125,137500.0,INLAND,4.056768558951965,1.1222707423580787
16450,-121.28,38.14,38.0,1223.0,509.0,4.119,128800.0,INLAND,5.5068762278978385,0.9823182711198428
16451,-121.28,38.13,48.0,804.0,352.0,4.0625,143200.0,INLAND,5.375,0.9460227272727273
16452,-121.27,38.13,52.0,437.0,225.0,2.1979,114100.0,INLAND,4.804444444444444,1.1422222222222222
16453,-121.27,38.13,40.0,1197.0,486.0,2.1771,98200.0,INLAND,4.94238683127572,1.0473251028806585
16454,-121.28,38.13,32.0,1916.0,697.0,2.5401,125400.0,INLAND,4.829268292682927,0.96987087517934
16455,-121.28,38.12,34.0,1906.0,628.0,2.8237,110700.0,INLAND,5.203821656050955,1.019108280254777
16456,-121.27,38.12,44.0,1043.0,443.0,2.4949,108000.0,INLAND,5.318284424379232,1.0880361173814899
16457,-121.29,38.13,20.0,1390.0,490.0,5.0,154800.0,INLAND,6.46530612244898,1.0489795918367346
16458,-121.3,38.13,26.0,937.0,372.0,5.0528,153700.0,INLAND,6.064516129032258,0.967741935483871
16459,-121.29,38.12,18.0,741.0,263.0,3.9607,132500.0,INLAND,5.832699619771863,1.0456273764258555
16460,-121.3,38.12,11.0,767.0,263.0,7.6889,229300.0,INLAND,6.813688212927756,0.9581749049429658
16461,-121.3,38.11,5.0,2679.0,1084.0,4.196,171700.0,INLAND,5.515682656826568,1.0977859778597785
16462,-121.27,38.11,11.0,2106.0,762.0,2.4482,103000.0,INLAND,4.150918635170604,1.041994750656168
16463,-121.28,38.11,10.0,1559.0,568.0,3.8825,136800.0,INLAND,5.235915492957746,1.0352112676056338
16464,-121.27,38.11,15.0,1178.0,375.0,3.8672,120100.0,INLAND,5.437333333333333,1.024
16465,-121.28,38.1,13.0,1441.0,606.0,2.5556,133100.0,INLAND,4.013201320132013,0.966996699669967
16466,-121.29,38.1,14.0,785.0,281.0,3.775,163300.0,INLAND,5.519572953736655,1.0569395017793595
16467,-121.27,38.13,39.0,1862.0,654.0,1.9238,70700.0,INLAND,3.996941896024465,0.9694189602446484
16468,-121.27,38.12,37.0,1455.0,471.0,2.5587,87800.0,INLAND,4.738853503184713,1.070063694267516
16469,-121.26,38.13,38.0,1226.0,397.0,2.2188,68800.0,INLAND,3.5743073047858944,1.035264483627204
16470,-121.26,38.12,27.0,1182.0,428.0,1.8575,73800.0,INLAND,4.247663551401869,1.0724299065420562
16471,-121.25,38.13,25.0,789.0,235.0,3.2993,91100.0,INLAND,5.553191489361702,1.148936170212766
16472,-121.26,38.11,4.0,933.0,316.0,4.2448,150900.0,INLAND,6.512658227848101,1.1582278481012658
16473,-121.26,38.11,8.0,1611.0,633.0,3.1284,115100.0,INLAND,4.3759873617693525,1.014218009478673
16474,-121.25,38.14,16.0,464.0,261.0,2.3,133300.0,INLAND,4.498084291187739,0.9272030651340997
16475,-121.26,38.14,10.0,1823.0,654.0,3.5333,116800.0,INLAND,5.154434250764526,1.0168195718654434
16476,-121.27,38.13,35.0,2016.0,618.0,1.75,82900.0,INLAND,4.218446601941747,1.1084142394822007
16477,-121.26,38.13,25.0,2053.0,648.0,2.0875,83100.0,INLAND,3.933641975308642,1.0416666666666667
16478,-121.24,38.22,28.0,1365.0,457.0,3.3929,113000.0,INLAND,5.673960612691466,1.0656455142231946
16479,-121.22,38.16,24.0,2038.0,732.0,3.475,151200.0,INLAND,6.025956284153006,1.0601092896174864
16480,-121.28,38.17,19.0,744.0,225.0,4.0924,244200.0,INLAND,5.942222222222222,1.048888888888889
16481,-121.32,38.21,27.0,1455.0,444.0,3.6398,146700.0,INLAND,5.952702702702703,1.0518018018018018
16482,-121.16,38.16,31.0,999.0,316.0,2.4906,122500.0,INLAND,6.180379746835443,1.1582278481012658
16483,-121.14,38.16,14.0,1371.0,479.0,3.5774,113900.0,INLAND,5.409185803757829,1.0375782881002087
16484,-121.06,38.25,13.0,301.0,104.0,3.6528,200000.0,INLAND,6.259615384615385,0.9807692307692307
16485,-121.15,38.21,18.0,2164.0,699.0,4.0365,174200.0,INLAND,5.9742489270386265,1.0014306151645207
16486,-121.05,38.14,19.0,1544.0,511.0,2.9875,166300.0,INLAND,6.5088062622309195,1.0978473581213308
16487,-121.09,38.19,23.0,358.0,141.0,2.4545,105000.0,INLAND,5.404255319148936,0.9929078014184397
16488,-121.19,38.13,27.0,1085.0,444.0,3.7687,165200.0,INLAND,5.405405405405405,0.9797297297297297
16489,-121.18,38.07,21.0,1073.0,332.0,4.8125,161100.0,INLAND,7.02710843373494,1.1355421686746987
16490,-120.97,38.0,27.0,873.0,258.0,4.7069,176900.0,INLAND,6.523255813953488,1.1162790697674418
16491,-121.05,37.93,17.0,1649.0,453.0,3.275,156500.0,INLAND,5.4613686534216335,1.0596026490066226
16492,-121.11,38.04,32.0,471.0,178.0,2.9241,187500.0,INLAND,6.084269662921348,1.0561797752808988
16493,-121.09,38.03,21.0,1021.0,359.0,4.517,152200.0,INLAND,5.749303621169917,0.9526462395543176
16494,-121.12,38.0,36.0,505.0,141.0,3.4265,158900.0,INLAND,4.843971631205674,1.127659574468085
